game,developer,pub_date,publisher,score,user_review_score,dsct_1st_month_20_pct_plus,dsct_2nd_month_20_pct_plus,dsct_3rd_month_20_pct_plus,dsct_4th_month_20_pct_plus,genre_2d,genre_3d,genre_action,genre_adventure,genre_arcade,genre_basketball,genre_beatemup,genre_compilation,genre_drivingracing,genre_fighting,genre_firstperson,genre_fixedscreen,genre_flight,genre_freetoplay,genre_gambling,genre_golf,genre_hiddenobject,genre_management,genre_miscellaneous,genre_mmo,genre_moba,genre_musicrhythm,genre_onrails,genre_openworld,genre_partyminigame,genre_pinball,genre_platformer,genre_puzzle,genre_realtime,genre_roguelike,genre_roleplaying,genre_shootemup,genre_shooter,genre_simulation,genre_skateboardingskating,genre_soccer,genre_sports,genre_strategy,genre_survival,genre_tactical,genre_teambased,genre_textbased,genre_thirdperson,genre_turnbased,genre_wrestling
Titanfall,"[u'Respawn Entertainment', u'Bluepoint Games']",2014-03-11,"[u'Electronic Arts', u'Microsoft Game Studios']",9.0,7.1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Ghost Recon,"[u'Red Storm Entertainment', u'Ubisoft']",2001-11-13,"[u'Ubisoft', u'Aspyr', u'Microsoft Game Studios']",73.0,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Tom Clancy's Ghost Recon Phantoms,[u'Ubisoft Singapore'],2012-08-15,[u'Ubisoft'],75.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Tom Clancy's Ghost Recon: Future Soldier,[u'Ubisoft Paris'],2012-05-22,[u'Ubisoft'],75.0,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Tony Hawk's Pro Skater HD,[u'Robomodo'],2012-07-18,[u'Activision'],6.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Torchlight,[u'Runic Games'],2009-10-27,"[u'JoWooD Entertainment AG', u'Encore Software, Inc.', u'Perfect World Entertainment', u'Mastertronic', u'Runic Games', u'Tradewest', u'Microsoft Game Studios']",8.0,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torchlight II,[u'Runic Games'],2012-09-20,"[u'Runic Games', u'Daedalic Entertainment']",85.0,8.4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total War: Attila,[u'Creative Assembly'],2015-02-17,[u'Sega'],7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Total War: Rome II,[u'Creative Assembly'],2013-09-03,[u'Sega'],8.0,6.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Total War: Shogun 2 - Fall of the Samurai,"[u'Feral Interactive', u'Creative Assembly']",2012-03-22,"[u'Feral Interactive', u'Sega']",85.0,8.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tower of Guns,[u'Terrible Posture Games'],2014-03-04,"[u'Terrible Posture Games', u'Koch Media', u'Grip Games']",8.0,4.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TowerFall Ascension,[u'Matt Thorson'],2014-03-11,[u'Matt Makes Games Inc.'],8.0,7.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transcripted,[u'Alkemi Games'],2012-09-11,[u'TopWare Interactive'],8.0,6.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers: Fall of Cybertron,[u'High Moon Studios'],2012-08-20,[u'Activision'],65.0,8.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transistor,[u'Supergiant Games'],2014-05-20,[u'Supergiant Games'],8.0,8.3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trash TV,[u'Lawrence Russell'],2012-06-06,"[u'Reverb Triple XP', u'Lawrence Russell']",6.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trials Fusion,[u'RedLynx'],2014-04-15,[u'Ubisoft'],8.0,7.5,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tribes: Ascend,[u'Hi-Rez Studios'],2012-04-12,[u'Hi-Rez Studios'],8.0,8.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tropico,"[u'Gathering', u'PopTop Software', u'BreakAway Games', u'Various']",2001-04-05,"[u'PopTop Software', u'MacSoft', u'Take-Two Interactive', u'E-Frontier', u'Gathering']",86.0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tropico 5,[u'Haemimont'],2014-05-23,"[u'Kalypso', u'Square Enix']",8.0,7.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tryst,[u'BlueGiant Interactive'],2012-09-14,[u'BlueGiant Interactive'],45.0,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Two Brothers,[u'Ackkstudios'],2014-12-31,[u'Ackkstudios'],7.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unmechanical,"[u'Talawa Games', u'Teotl Studios', u'Grip Games']",2012-08-08,"[u'Teotl Studios', u'Talawa Games', u'Grip Games']",7.0,7.2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unstoppable Gorg,[u'Futuremark Games Studio'],2012-01-19,"[u'Headup Games', u'Futuremark Games Studio', u'Excalibur Publishing Limited']",75.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Valiant Hearts: The Great War,[u'Ubisoft Montpellier'],2014-06-24,[u'Ubisoft'],8.0,8.2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vertiginous Golf,[u'Kinelco & Lone Elk Creative'],2014-03-07,[u'Surprise Attack'],7.0,7.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Violett,[u'Forever Entertainment S.A.'],2013-12-13,[u'Forever Entertainment S.A.'],7.0,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRC 4: FIA World Rally Championship,[u'Milestone S.r.l'],2013-10-25,"[u'Plug In Digital', u'BigBen Interactive', u'Square Enix', u'Maximum Games']",6.0,6.7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WRC: FIA World Rally Championship,"[u'Firebrand Games', u'Black Bean Games', u'Milestone S.r.l']",2015-01-15,"[u'BigBen Interactive', u'CyberFront', u'Deep Silver', u'Black Bean Games']",65.0,6.3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WWE 2K15,"[u""Yuke's""]",2014-10-28,"[u'2K Sports', u'2K Games']",4.0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warface,[u'Crytek'],2013-10-21,"[u'Crytek', u'Microsoft Game Studios']",6.0,6.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Warframe,[u'Digital Extremes'],2013-03-25,[u'Digital Extremes'],6.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wargame: AirLand Battle,[u'Eugen Systems'],2013-05-29,[u'Focus Home Interactive'],8.0,7.6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wargame: European Escalation,[u'Eugen Systems'],2012-02-22,"[u'Focus Home Interactive', u'CyberFront']",85.0,7.7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warlock 2: The Exiled,"[u'Ino-Co', u'Paradox Interactive']",2013-06-30,"[u'Paradox Interactive', u'Ikaron']",7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Watch Dogs,"[u'Ubisoft Montreal', u'Ubisoft', u'Ubisoft Romania']",2014-05-26,[u'Ubisoft'],8.0,7.4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayward Manor,"[u'The Odd Gentlemen', u'Moonshark']",2014-07-15,[u'Moonshark'],4.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Are Doomed,[u'Vertex Pop'],2015-04-14,[u'Vertex Pop'],5.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WildStar,[u'Carbine Studios'],2014-06-03,[u'NCSOFT'],7.0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windward,[u'Tasharen Entertainment'],2012-10-14,[u'Tasharen Entertainment'],3.0,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfenstein,"[u'Raven Software', u'id Software']",2009-08-18,[u'Activision'],75.0,7.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Wolfenstein: The New Order,[u'MachineGames'],2014-05-19,[u'Bethesda Softworks'],8.0,8.3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Worlds of Magic,[u'Wastelands Interactive'],2015-03-19,[u'Wastelands Interactive'],2.0,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X Rebirth,[u'Egosoft'],2013-11-15,"[u'Egosoft', u'Deep Silver']",2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XCOM: Enemy Unknown,[u'Firaxis Games'],2012-10-08,"[u'2K Games', u'Feral Interactive']",85.0,8.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Yaiba: Ninja Gaiden Z,"[u'comcept', u'Spark Unlimited']",2014-03-18,"[u'TECMO KOEI GAMES CO., LTD.', u'Koei Tecmo Games', u'Team Ninja']",4.0,5.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zack Zero,[u'Crocodile Entertainment'],2012-01-17,[u'Crocodile Entertainment'],4.0,6.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ziggurat,[u'Milkstone Studios'],2014-08-14,[u'Milkstone Studios'],7.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
